district,quarter,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional,log_price_lag1,t
beja,2018-01-01,1T2018,2018,2018Q1,2018-01-01,785.0,,6.665683717782408,0.013250888478715694,0.02363160453327673,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.6524328293036925,12
beja,2018-04-01,2T2018,2018,2018Q2,2018-04-01,803.6666666666666,,6.6891845895130615,0.023500871730653294,0.035032069329842486,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.665683717782408,13
beja,2018-07-01,3T2018,2018,2018Q3,2018-07-01,872.3333333333334,,6.771171613862037,0.08198702434897509,0.1260806443563922,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.6891845895130615,14
beja,2018-10-01,4T2018,2018,2018Q4,2018-10-01,799.6666666666666,,6.684194974171585,-0.08697663969045166,0.03176214486789242,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.771171613862037,15
beja,2019-01-01,1T2019,2019,2019Q1,2019-01-01,792.6666666666666,,6.675402788582617,-0.008792185588967882,0.00971907080020884,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.684194974171585,16
beja,2019-04-01,2T2019,2019,2019Q2,2019-04-01,786.3333333333334,,6.667380790739565,-0.00802199784305202,-0.021803798773496474,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.675402788582617,17
beja,2019-07-01,3T2019,2019,2019Q3,2019-07-01,783.0,,6.663132695990803,-0.004248094748762199,-0.10803891787123376,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.667380790739565,18
beja,2019-10-01,4T2019,2019,2019Q4,2019-10-01,798.0,,6.682108597449809,0.018975901459006295,-0.0020863767217758067,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.663132695990803,19
beja,2020-01-01,1T2020,2020,2020Q1,2020-01-01,795.3333333333334,,6.678761313989752,-0.003347283460056971,0.0033585254071351045,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.682108597449809,20
beja,2020-04-01,2T2020,2020,2020Q2,2020-04-01,763.6666666666666,,6.638131393785386,-0.040629920204366066,-0.02924939695417894,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.678761313989752,21
beja,2020-07-01,3T2020,2020,2020Q3,2020-07-01,779.0,,6.658011045870748,0.01987965208536213,-0.0051216501200546105,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.638131393785386,22
beja,2020-10-01,4T2020,2020,2020Q4,2020-10-01,771.6666666666666,,6.648552677852225,-0.009458368018523622,-0.03355591959758453,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.658011045870748,23
beja,2021-01-01,1T2021,2021,2021Q1,2021-01-01,775.0,,6.652863029353347,0.004310351501122689,-0.025898284636404867,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.648552677852225,24
beja,2021-04-01,2T2021,2021,2021Q2,2021-04-01,773.3333333333334,,6.650710175992246,-0.002152853361101492,0.012578782206859707,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.652863029353347,25
beja,2021-07-01,3T2021,2021,2021Q3,2021-07-01,798.3333333333334,,6.682526221176906,0.031816045184660524,0.0245151753061581,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.650710175992246,26
beja,2021-10-01,4T2021,2021,2021Q4,2021-10-01,823.0,,6.71295620067707,0.030429979500163462,0.06440352282484518,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.682526221176906,27
beja,2022-01-01,1T2022,2022,2022Q1,2022-01-01,834.6666666666666,,6.727032443551879,0.014076242874809353,0.07416941419853185,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.71295620067707,28
beja,2022-04-01,2T2022,2022,2022Q2,2022-04-01,827.3333333333334,,6.7182076770964425,-0.008824766455436617,0.06749750110419672,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.727032443551879,29
beja,2022-07-01,3T2022,2022,2022Q3,2022-07-01,867.0,,6.7650389767805414,0.04683129968409894,0.08251275560363514,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,6.7182076770964425,30
beja,2022-10-01,4T2022,2022,2022Q4,2022-10-01,931.0,,6.836259277277067,0.07122030049652572,0.1233030765999974,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,6.7650389767805414,31
beja,2023-01-01,1T2023,2023,2023Q1,2023-01-01,946.6666666666666,,6.852947042487142,0.01668776521007498,0.12591459893526302,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,6.836259277277067,32
beja,2023-04-01,2T2023,2023,2023Q2,2023-04-01,1005.0,8.0,6.912742820493176,0.059795778006034084,0.19453514339673372,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,6.852947042487142,33
beja,2023-07-01,3T2023,2023,2023Q3,2023-07-01,1053.3333333333333,8.266666666666667,6.959715017912848,0.04697219741967196,0.19467604113230674,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,6.912742820493176,34
beja,2023-10-01,4T2023,2023,2023Q4,2023-10-01,1056.0,8.966666666666667,6.962243464266207,0.002528446353358582,0.1259841869891396,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,6.959715017912848,35
beja,2024-01-01,1T2024,2024,2024Q1,2024-01-01,1068.3333333333333,9.4,6.97385508068666,0.011611616420453608,0.12090803819951823,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,6.962243464266207,36
beja,2024-04-01,2T2024,2024,2024Q2,2024-04-01,1099.0,9.7,7.002155954403621,0.028300873716960773,0.08941313391044492,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,6.97385508068666,37
beja,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1122.6666666666667,9.2,7.023462086694107,0.02130613229048617,0.06374706878125913,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.002155954403621,38
beja,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1194.0,9.2,7.085064293952548,0.061602207258440345,0.1228208296863409,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.023462086694107,39
beja,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1217.0,9.366666666666667,7.104144092987527,0.01907979903497914,0.13028901230086642,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.085064293952548,40
braga,2015-01-01,1T2015,2015,2015Q1,2015-01-01,781.0,3.8,6.660575149839686,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
braga,2015-04-01,2T2015,2015,2015Q2,2015-04-01,753.3333333333334,3.5,6.624507803598222,-0.036067346241464016,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.660575149839686,1
braga,2015-07-01,3T2015,2015,2015Q3,2015-07-01,739.3333333333334,3.5666666666666664,6.605748879242203,-0.018758924356019335,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.624507803598222,2
braga,2015-10-01,4T2015,2015,2015Q4,2015-10-01,740.3333333333334,3.5,6.6071005352263175,0.0013516559841146858,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.605748879242203,3
braga,2016-01-01,1T2016,2016,2016Q1,2016-01-01,754.0,3.466666666666667,6.625392368007956,0.018291832781638817,-0.03518278183172985,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.6071005352263175,4
braga,2016-04-01,2T2016,2016,2016Q2,2016-04-01,729.6666666666666,3.466666666666667,6.592587808854753,-0.03280455915320335,-0.03191999474346918,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.625392368007956,5
braga,2016-07-01,3T2016,2016,2016Q3,2016-07-01,739.3333333333334,3.6,6.605748879242203,0.013161070387449847,0.0,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.592587808854753,6
braga,2016-10-01,4T2016,2016,2016Q4,2016-10-01,737.6666666666666,4.8,6.60349205138294,-0.0022568278592629554,-0.003608483843377641,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.605748879242203,7
braga,2017-01-01,1T2017,2017,2017Q1,2017-01-01,743.0,4.133333333333334,6.610696044717759,0.0072039933348193586,-0.0146963232901971,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.60349205138294,8
braga,2017-04-01,2T2017,2017,2017Q2,2017-04-01,762.0,4.066666666666666,6.635946555686647,0.02525051096888742,0.04335874683189367,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.610696044717759,9
braga,2017-07-01,3T2017,2017,2017Q3,2017-07-01,775.0,4.3,6.652863029353347,0.016916473666700682,0.047114150111144504,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.635946555686647,10
braga,2017-10-01,4T2017,2017,2017Q4,2017-10-01,791.6666666666666,4.333333333333333,6.674140427800632,0.02127739844728449,0.07064837641769195,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.652863029353347,11
braga,2018-01-01,1T2018,2018,2018Q1,2018-01-01,816.3333333333334,4.766666666666667,6.704822768284058,0.030682340483425996,0.09412672356629859,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.674140427800632,12
braga,2018-04-01,2T2018,2018,2018Q2,2018-04-01,844.3333333333334,5.033333333333333,6.738547361333565,0.03372459304950759,0.10260080564691876,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.704822768284058,13
braga,2018-07-01,3T2018,2018,2018Q3,2018-07-01,909.6666666666666,5.400000000000001,6.813078232040229,0.07453087070666342,0.1602152026868815,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.738547361333565,14
braga,2018-10-01,4T2018,2018,2018Q4,2018-10-01,905.0,5.266666666666667,6.807934943699926,-0.005143288340303087,0.13379451589929392,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.813078232040229,15
braga,2019-01-01,1T2019,2019,2019Q1,2019-01-01,920.0,5.433333333333334,6.824373670043086,0.01643872634316068,0.1195509017590286,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.807934943699926,16
braga,2019-04-01,2T2019,2019,2019Q2,2019-04-01,956.6666666666666,5.7,6.863455020085557,0.03908135004247093,0.12490765875199195,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.824373670043086,17
braga,2019-07-01,3T2019,2019,2019Q3,2019-07-01,964.0,6.099999999999999,6.871091294610546,0.0076362745249882735,0.0580130625703168,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.863455020085557,18
braga,2019-10-01,4T2019,2019,2019Q4,2019-10-01,965.6666666666666,6.266666666666667,6.8728187091012405,0.0017274144906949118,0.0648837654013148,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.871091294610546,19
braga,2020-01-01,1T2020,2020,2020Q1,2020-01-01,990.3333333333334,6.433333333333334,6.898041586794498,0.025222877693257928,0.07366791675141204,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.8728187091012405,20
braga,2020-04-01,2T2020,2020,2020Q2,2020-04-01,1016.0,6.3999999999999995,6.923628628138427,0.025587041343928973,0.06017360805287009,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.898041586794498,21
braga,2020-07-01,3T2020,2020,2020Q3,2020-07-01,1031.0,6.1000000000000005,6.93828448401696,0.014655855878532797,0.06719318940641461,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.923628628138427,22
braga,2020-10-01,4T2020,2020,2020Q4,2020-10-01,1044.0,6.166666666666667,6.950814768442584,0.012530284425623428,0.07799605934134313,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.93828448401696,23
braga,2021-01-01,1T2021,2021,2021Q1,2021-01-01,1091.3333333333333,6.033333333333334,6.99515546926297,0.04434070082038666,0.09711388246847186,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.950814768442584,24
braga,2021-04-01,2T2021,2021,2021Q2,2021-04-01,1127.6666666666667,5.966666666666666,7.027905880112598,0.03275041084962815,0.10427725197417104,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.99515546926297,25
braga,2021-07-01,3T2021,2021,2021Q3,2021-07-01,1150.6666666666667,6.066666666666666,7.0480967635352085,0.020190883422610106,0.10981227951824835,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,7.027905880112598,26
braga,2021-10-01,4T2021,2021,2021Q4,2021-10-01,1198.6666666666667,6.3,7.088965106923402,0.04086834338819312,0.13815033848081804,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,7.0480967635352085,27
braga,2022-01-01,1T2022,2022,2022Q1,2022-01-01,1246.0,6.533333333333334,7.1276936993473985,0.038728592423996844,0.13253823008442822,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,7.088965106923402,28
braga,2022-04-01,2T2022,2022,2022Q2,2022-04-01,1304.3333333333333,6.733333333333333,7.173447333542303,0.04575363419490408,0.14554145342970415,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,7.1276936993473985,29
braga,2022-07-01,3T2022,2022,2022Q3,2022-07-01,1373.6666666666667,7.033333333333334,7.2252388426707075,0.05179150912840491,0.17714207913549895,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,7.173447333542303,30
braga,2022-10-01,4T2022,2022,2022Q4,2022-10-01,1400.3333333333333,7.233333333333333,7.244465582501272,0.019226739830564554,0.1555004755778704,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,7.2252388426707075,31
braga,2023-01-01,1T2023,2023,2023Q1,2023-01-01,1455.3333333333333,7.666666666666667,7.28299024844178,0.03852466594050785,0.1552965490943814,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,7.244465582501272,32
braga,2023-04-01,2T2023,2023,2023Q2,2023-04-01,1537.6666666666667,8.166666666666666,7.338021394889711,0.05503114644793072,0.16457406134740804,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,7.28299024844178,33
braga,2023-07-01,3T2023,2023,2023Q3,2023-07-01,1510.6666666666667,8.733333333333334,7.320306333479787,-0.017715061409923294,0.09506749080907984,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,7.338021394889711,34
braga,2023-10-01,4T2023,2023,2023Q4,2023-10-01,1509.0,8.633333333333333,7.319202458767849,-0.0011038747119380687,0.07473687626657721,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,7.320306333479787,35
braga,2024-01-01,1T2024,2024,2024Q1,2024-01-01,1519.0,9.066666666666666,7.325807502595773,0.006605043827923929,0.04281725415399329,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,7.319202458767849,36
braga,2024-04-01,2T2024,2024,2024Q2,2024-04-01,1605.3333333333333,9.266666666666666,7.381086698320547,0.0552791957247738,0.043065303430836366,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,7.325807502595773,37
braga,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1626.6666666666667,9.266666666666666,7.394288210179083,0.013201511858536463,0.07398187669929612,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.381086698320547,38
braga,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1672.3333333333333,9.533333333333331,7.421975135816143,0.027686925637059545,0.10277267704829374,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.394288210179083,39
braga,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1673.6666666666667,9.933333333333332,7.422772107366596,0.0007969715504527741,0.09696460477082258,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.421975135816143,40
braganca,2015-01-01,1T2015,2015,2015Q1,2015-01-01,687.6666666666666,,6.5333042244031425,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
braganca,2015-04-01,2T2015,2015,2015Q2,2015-04-01,694.0,,6.542471960506805,0.009167736103662172,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.5333042244031425,1
